1621379676420508510,1,-0.94187,-4.23989,-26.76998,-0.46708,-2.37289,2.80033,0.01001,0.05414,4.18121,1.99412
1621379676421904485,2,-0.94187,-4.23989,-26.76998,-0.46707,-2.37289,2.80033,0.01001,0.05414,4.18121,1.99412
1621379676486297476,3,-2.87431,-4.27621,-26.93977,-0.37731,-2.36598,2.3358,0.01297,0.03232,4.18121,1.99412
1621379676487542683,4,-2.87431,-4.27621,-26.93977,-0.37731,-2.36598,2.3358,0.01297,0.03232,4.18121,1.99412
1621379676564431903,5,-4.87957,-4.30786,-27.11469,-0.28876,-2.3592,1.84299,0.01478,0.01901,4.18121,1.99412
1621379676566076285,6,-4.87957,-4.30786,-27.11469,-0.28876,-2.3592,1.84299,0.01478,0.01901,4.18121,1.99412
1621379676644746653,7,-6.84465,-4.3321,-27.28446,-0.21601,-2.34981,1.39567,0.01582,0.01139,4.18121,1.99412
1621379676646125620,8,-6.84465,-4.3321,-27.28446,-0.216,-2.34981,1.39567,0.01582,0.01139,4.18121,1.99412
1621379676724559776,9,-8.94926,-4.35138,-27.46424,-0.15495,-2.33809,1.0252,0.01647,0.00663,4.18121,1.99412
1621379676725912576,10,-8.94926,-4.35138,-27.46424,-0.15494,-2.33809,1.0252,0.01647,0.00663,4.18121,1.99412
1621379676804803072,11,-11.09038,-4.49215,-27.60758,-0.01803,-1.85052,6.20765,0.02953,0.29571,4.18121,1.99412
1621379676806597242,12,-11.09038,-4.49215,-27.60758,-0.01802,-1.85052,6.20765,0.02953,0.29571,4.18121,1.99412
1621379676882725597,13,-13.21742,-4.7401,-27.7886,-0.41477,-2.33066,1.42386,0.04802,0.17854,4.18121,1.99412
1621379676886244717,14,-13.21742,-4.7401,-27.7886,-0.41476,-2.33066,1.42386,0.04802,0.17854,4.18121,1.99412
1621379676949255655,15,-15.38093,-4.9297,-27.96566,-0.51593,-2.30484,2.41065,0.05855,0.10297,4.18121,1.99412
1621379676953299384,16,-15.38094,-4.9297,-27.96566,-0.51593,-2.30484,2.41065,0.05855,0.10297,4.18121,1.99412
1621379677030200887,17,-17.49226,-5.0613,-28.13608,-0.48234,-2.27868,2.5152,0.06421,0.05687,4.18121,1.99412
1621379677031851539,18,-17.49226,-5.0613,-28.13608,-0.48234,-2.27868,2.5152,0.06421,0.05687,4.18121,1.99412
1621379677094741647,19,-19.47968,-5.15726,-28.29582,-0.4135,-2.27397,2.33013,0.06764,0.03966,4.18121,1.99412
1621379677108367267,20,-19.47968,-5.15726,-28.29582,-0.4135,-2.27397,2.33013,0.06764,0.03966,4.18121,1.99412
1621379677174436296,21,-21.46518,-5.23185,-28.4538,-0.33751,-2.25986,2.00724,0.06995,0.02598,4.18121,1.99412
1621379677176157874,22,-21.46518,-5.23185,-28.4538,-0.33751,-2.25986,2.00724,0.06995,0.02598,4.18121,1.99412
1621379677238447157,23,-23.50035,-5.28507,-28.61558,-0.26327,-2.26808,1.59864,0.07136,0.0157,4.18121,1.99412
1621379677240109716,24,-23.50035,-5.28507,-28.61558,-0.26327,-2.26808,1.59864,0.07136,0.0157,4.18121,1.99412
1621379677304451215,25,-25.51336,-5.32216,-28.77406,-0.2017,-2.25807,1.22284,0.07221,0.00975,4.18121,1.99412
1621379677312313906,26,-25.51336,-5.32216,-28.77406,-0.2017,-2.25807,1.22284,0.07221,0.00975,4.18121,1.99412
1621379677382071751,27,-27.50593,-5.34809,-28.92927,-0.15239,-2.24675,0.93042,0.07274,0.00614,4.18121,1.99412
1621379677383957675,28,-27.50593,-5.34809,-28.92927,-0.15239,-2.24675,0.93042,0.07274,0.00614,4.18121,1.99412
1621379677462387798,29,-29.69953,-5.36804,-29.09821,-0.11058,-2.23414,0.6882,0.07309,0.00372,4.18121,1.99412
1621379677464033927,30,-29.69953,-5.36804,-29.09821,-0.11058,-2.23414,0.6882,0.07309,0.00372,4.18121,1.99412
1621379677527754522,31,-32.0618,-5.3826,-29.2779,-0.07752,-2.22011,0.49018,0.07332,0.00219,4.18121,1.99412
1621379677538629913,32,-32.0618,-5.38259,-29.2779,-0.07752,-2.22011,0.49018,0.07332,0.00219,4.18121,1.99412
1621379677604812059,33,-34.09625,-5.39112,-29.43082,-0.05667,-2.20668,0.35079,0.07344,0.0014,4.18121,1.99412
1621379677606368295,34,-34.09625,-5.39112,-29.43082,-0.05667,-2.20668,0.35079,0.07344,0.0014,4.18121,1.99412
1621379677682911312,35,-36.16525,-5.39724,-29.58467,-0.04111,-2.19459,0.25434,0.07351,0.00089,4.18121,1.99412
1621379677685935691,36,-36.16525,-5.39724,-29.58467,-0.04111,-2.19459,0.25434,0.07351,0.00089,4.18121,1.99412
1621379677742618035,37,-38.40701,-5.40182,-29.7495,-0.02892,-2.18192,0.18189,0.07356,0.00055,4.18121,1.99412
1621379677747795494,38,-38.40702,-5.40182,-29.7495,-0.02892,-2.18192,0.18189,0.07356,0.00055,4.18121,1.99412
1621379677815097360,39,-40.47871,-5.40471,-29.90018,-0.02082,-2.16979,0.12927,0.07359,0.00035,4.18121,1.99412
1621379677827306874,40,-40.47871,-5.40471,-29.90018,-0.02082,-2.16979,0.12927,0.07359,0.00035,4.18121,1.99412
1621379677894794722,41,-42.64302,-5.40678,-30.05594,-0.01476,-2.15803,0.09202,0.07361,0.00022,4.18121,1.99412
1621379677896894210,42,-42.64302,-5.40678,-30.05594,-0.01476,-2.15803,0.09202,0.07361,0.00022,4.18121,1.99412
1621379677972691621,43,-45.04558,-5.40837,-30.22694,-0.01006,-2.14602,0.0641,0.07363,0.00013,4.18121,1.99412
1621379677975801490,44,-45.04558,-5.40837,-30.22694,-0.01006,-2.14602,0.0641,0.07363,0.00013,4.18121,1.99412
1621379678053813246,45,-47.28346,-5.4093,-30.38448,-0.00701,-2.13404,0.044,0.07363,8e-05,4.18121,1.99412
1621379678055368025,46,-47.28346,-5.4093,-30.38448,-0.00701,-2.13404,0.044,0.07363,8e-05,4.18121,1.99412
1621379678117093650,47,-49.74594,-5.41001,-30.55593,-0.00472,-2.12222,0.03016,0.07364,4e-05,4.18121,1.99412
